Name,Name ASCII,Country code,Country name,Continent,Official,Gender,Unisex,Country Rank,Frequency,is_noise,is_mainstream_local,is_embedded_panregional,is_local_form_quality_ok,is_male_local,is_foreign_anchor,foreign_anchor_region,is_diaspora_likely,confidence,final_status,indicator_notes,OriginalName,NameCleaned,NameLatin
Timothy,timothy,IE,Ireland,Europe,y,m,n,258,56,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Timothy,Timothy,Timothy
Daryl,daryl,IE,Ireland,Europe,y,m,n,259,56,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Daryl,Daryl,Daryl
Steph,steph,IE,Ireland,Europe,n,m,n,261,55,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Steph,Steph,Steph
Frankie,frankie,IE,Ireland,Europe,y,m,y,263,55,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Frankie,Frankie,Frankie
Dillon,dillon,IE,Ireland,Europe,y,m,n,264,55,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Dillon,Dillon,Dillon
Allan,allan,IE,Ireland,Europe,y,m,n,265,55,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,nordic,FALSE,medium,international_core,foreign_anchor:nordic;close_neighbor_embedded,Allan,Allan,Allan
Tj,tj,IE,Ireland,Europe,n,m,n,266,54,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Tj,Tj,Tj
Oran,oran,IE,Ireland,Europe,y,m,n,267,54,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Oran,Oran,Oran
Odhran,odhran,IE,Ireland,Europe,y,m,n,268,54,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Odhran,Odhran,Odhran
Warren,warren,IE,Ireland,Europe,y,m,n,270,53,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Warren,Warren,Warren
Tiernan,tiernan,IE,Ireland,Europe,y,m,n,271,53,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Tiernan,Tiernan,Tiernan
Rhys,rhys,IE,Ireland,Europe,y,m,n,272,53,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Rhys,Rhys,Rhys
Pauric,pauric,IE,Ireland,Europe,y,m,n,273,53,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Pauric,Pauric,Pauric
Matty,matty,IE,Ireland,Europe,n,m,y,274,53,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Matty,Matty,Matty
Laurence,laurence,IE,Ireland,Europe,y,m,n,275,53,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Laurence,Laurence,Laurence
Phillip,phillip,IE,Ireland,Europe,y,m,n,276,52,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Phillip,Phillip,Phillip
Pearse,pearse,IE,Ireland,Europe,y,m,n,277,52,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Pearse,Pearse,Pearse
Gerald,gerald,IE,Ireland,Europe,y,m,n,279,52,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,germanic,FALSE,medium,international_core,foreign_anchor:germanic;close_neighbor_embedded,Gerald,Gerald,Gerald
Mel,mel,IE,Ireland,Europe,n,m,y,281,51,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Mel,Mel,Mel
Finn,finn,IE,Ireland,Europe,y,m,n,282,51,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,nordic,FALSE,medium,international_core,foreign_anchor:nordic;close_neighbor_embedded,Finn,Finn,Finn
Norman,norman,IE,Ireland,Europe,y,m,n,284,50,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Norman,Norman,Norman
Con,con,IE,Ireland,Europe,n,m,n,285,50,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Con,Con,Con
Russell,russell,IE,Ireland,Europe,y,m,n,287,49,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Russell,Russell,Russell
Finbarr,finbarr,IE,Ireland,Europe,y,m,n,289,49,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Finbarr,Finbarr,Finbarr
Diarmaid,diarmaid,IE,Ireland,Europe,y,m,n,290,49,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Diarmaid,Diarmaid,Diarmaid
Calum,calum,IE,Ireland,Europe,y,m,n,291,49,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Calum,Calum,Calum
Timmy,timmy,IE,Ireland,Europe,n,m,n,292,47,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Timmy,Timmy,Timmy
Mickey,mickey,IE,Ireland,Europe,n,m,n,293,47,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Mickey,Mickey,Mickey
Alastair,alastair,IE,Ireland,Europe,y,m,n,295,47,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Alastair,Alastair,Alastair
Bradley,bradley,IE,Ireland,Europe,y,m,n,296,46,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Bradley,Bradley,Bradley
Red,red,IE,Ireland,Europe,n,m,y,297,45,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Red,Red,Red
Neal,neal,IE,Ireland,Europe,y,m,n,299,45,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Neal,Neal,Neal
Rick,rick,IE,Ireland,Europe,n,m,n,309,42,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,,FALSE,medium,international_core,,Rick,Rick,Rick
Tyler,tyler,IE,Ireland,Europe,y,m,n,314,41,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,,FALSE,medium,international_core,,Tyler,Tyler,Tyler
Kris,kris,IE,Ireland,Europe,y,m,n,333,38,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,dutch,FALSE,medium,international_core,foreign_anchor:dutch;close_neighbor_embedded,Kris,Kris,Kris
Luis,luis,IE,Ireland,Europe,y,m,n,366,33,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,,FALSE,medium,international_core,,Luis,Luis,Luis
Doug,doug,IE,Ireland,Europe,n,m,n,376,31,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,,FALSE,medium,international_core,,Doug,Doug,Doug
Ron,ron,IE,Ireland,Europe,n,m,n,391,28,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,,FALSE,medium,international_core,,Ron,Ron,Ron
Jose,jose,IE,Ireland,Europe,y,m,n,396,27,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,,FALSE,medium,international_core,,Jose,Jose,Jose
Rich,rich,IE,Ireland,Europe,n,m,n,400,26,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,,FALSE,medium,international_core,,Rich,Rich,Rich
Edwin,edwin,IE,Ireland,Europe,y,m,n,404,26,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,dutch,FALSE,medium,international_core,foreign_anchor:dutch;close_neighbor_embedded,Edwin,Edwin,Edwin
Jeffrey,jeffrey,IE,Ireland,Europe,y,m,n,421,24,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,,FALSE,medium,international_core,,Jeffrey,Jeffrey,Jeffrey
Dick,dick,IE,Ireland,Europe,n,m,n,439,22,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,dutch,FALSE,medium,international_core,foreign_anchor:dutch;close_neighbor_embedded,Dick,Dick,Dick
Bart,bart,IE,Ireland,Europe,n,m,n,442,22,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,dutch,FALSE,medium,international_core,foreign_anchor:dutch;close_neighbor_embedded,Bart,Bart,Bart
Ronald,ronald,IE,Ireland,Europe,n,m,n,466,19,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,dutch,FALSE,medium,international_core,foreign_anchor:dutch;close_neighbor_embedded,Ronald,Ronald,Ronald
Dion,dion,IE,Ireland,Europe,y,m,n,513,17,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,dutch,FALSE,medium,international_core,foreign_anchor:dutch;close_neighbor_embedded,Dion,Dion,Dion
Kilian,kilian,IE,Ireland,Europe,n,m,n,524,16,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,germanic,FALSE,medium,international_core,foreign_anchor:germanic;close_neighbor_embedded,Kilian,Kilian,Kilian
Todd,todd,IE,Ireland,Europe,y,m,n,540,15,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,,FALSE,medium,international_core,,Todd,Todd,Todd
Tommie,tommie,IE,Ireland,Europe,n,m,n,607,12,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,nordic,FALSE,medium,international_core,foreign_anchor:nordic;close_neighbor_embedded,Tommie,Tommie,Tommie
Bert,bert,IE,Ireland,Europe,n,m,n,668,11,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,dutch,FALSE,medium,international_core,foreign_anchor:dutch;close_neighbor_embedded,Bert,Bert,Bert
Thom,thom,IE,Ireland,Europe,y,m,n,734,9,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,dutch,FALSE,medium,international_core,foreign_anchor:dutch;close_neighbor_embedded,Thom,Thom,Thom
Bo,bo,IE,Ireland,Europe,n,m,y,769,9,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,nordic,FALSE,medium,international_core,foreign_anchor:nordic;close_neighbor_embedded,Bo,Bo,Bo
Stef,stef,IE,Ireland,Europe,n,m,n,777,8,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,dutch,FALSE,medium,international_core,foreign_anchor:dutch;close_neighbor_embedded,Stef,Stef,Stef
Sonny,sonny,IE,Ireland,Europe,y,m,n,779,8,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,nordic,FALSE,medium,international_core,foreign_anchor:nordic;close_neighbor_embedded,Sonny,Sonny,Sonny
Luc,luc,IE,Ireland,Europe,y,m,n,796,8,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,dutch,FALSE,medium,international_core,foreign_anchor:dutch;close_neighbor_embedded,Luc,Luc,Luc
Stephan,stephan,IE,Ireland,Europe,n,m,n,844,7,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,germanic,FALSE,medium,international_core,foreign_anchor:germanic;close_neighbor_embedded,Stephan,Stephan,Stephan
Marvin,marvin,IE,Ireland,Europe,n,m,n,862,7,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,germanic,FALSE,medium,international_core,foreign_anchor:germanic;close_neighbor_embedded,Marvin,Marvin,Marvin
Bernd,bernd,IE,Ireland,Europe,n,m,n,905,7,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,germanic,FALSE,medium,international_core,foreign_anchor:germanic;close_neighbor_embedded,Bernd,Bernd,Bernd
Wolf,wolf,IE,Ireland,Europe,n,m,n,915,6,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,germanic,FALSE,medium,international_core,foreign_anchor:germanic;close_neighbor_embedded,Wolf,Wolf,Wolf
Niko,niko,IE,Ireland,Europe,n,m,n,947,6,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,nordic,FALSE,medium,international_core,foreign_anchor:nordic;close_neighbor_embedded,Niko,Niko,Niko
Jordy,jordy,IE,Ireland,Europe,n,m,n,971,6,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,dutch,FALSE,medium,international_core,foreign_anchor:dutch;close_neighbor_embedded,Jordy,Jordy,Jordy
Holger,holger,IE,Ireland,Europe,n,m,n,983,6,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,germanic,FALSE,medium,international_core,foreign_anchor:germanic;close_neighbor_embedded,Holger,Holger,Holger
Andrea,andrea,IT,Italy,Europe,y,m,n,1,11522,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Andrea,Andrea,Andrea
Marco,marco,IT,Italy,Europe,y,m,n,2,10693,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,panregional,Marco,Marco,Marco
Francesco,francesco,IT,Italy,Europe,y,m,n,3,9708,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Francesco,Francesco,Francesco
Alessandro,alessandro,IT,Italy,Europe,y,m,n,4,7957,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Alessandro,Alessandro,Alessandro
Luca,luca,IT,Italy,Europe,y,m,n,5,7936,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,panregional,Luca,Luca,Luca
Giuseppe,giuseppe,IT,Italy,Europe,y,m,n,6,6771,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Giuseppe,Giuseppe,Giuseppe
Antonio,antonio,IT,Italy,Europe,y,m,n,7,6421,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,panregional,Antonio,Antonio,Antonio
Matteo,matteo,IT,Italy,Europe,y,m,n,8,5845,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Matteo,Matteo,Matteo
Stefano,stefano,IT,Italy,Europe,y,m,n,9,5750,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Stefano,Stefano,Stefano
Paolo,paolo,IT,Italy,Europe,y,m,n,10,4925,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Paolo,Paolo,Paolo
Davide,davide,IT,Italy,Europe,y,m,n,11,4891,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Davide,Davide,Davide
Roberto,roberto,IT,Italy,Europe,y,m,n,12,4562,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,panregional,Roberto,Roberto,Roberto
Giovanni,giovanni,IT,Italy,Europe,y,m,n,13,4533,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Giovanni,Giovanni,Giovanni
Simone,simone,IT,Italy,Europe,y,m,n,14,4325,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Simone,Simone,Simone
Michele,michele,IT,Italy,Europe,y,m,n,15,4303,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Michele,Michele,Michele
Fabio,fabio,IT,Italy,Europe,y,m,n,16,4234,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,panregional,Fabio,Fabio,Fabio
Lorenzo,lorenzo,IT,Italy,Europe,y,m,n,17,3873,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Lorenzo,Lorenzo,Lorenzo
Daniele,daniele,IT,Italy,Europe,y,m,n,18,3821,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Daniele,Daniele,Daniele
Federico,federico,IT,Italy,Europe,y,m,n,19,3376,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Federico,Federico,Federico
Massimo,massimo,IT,Italy,Europe,y,m,n,20,3140,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Massimo,Massimo,Massimo
Riccardo,riccardo,IT,Italy,Europe,y,m,n,21,3117,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Riccardo,Riccardo,Riccardo
Nicola,nicola,IT,Italy,Europe,y,m,n,22,3023,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Nicola,Nicola,Nicola
Alberto,alberto,IT,Italy,Europe,y,m,n,23,2968,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Alberto,Alberto,Alberto
Vincenzo,vincenzo,IT,Italy,Europe,y,m,n,24,2795,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Vincenzo,Vincenzo,Vincenzo
Luigi,luigi,IT,Italy,Europe,y,m,n,25,2778,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Luigi,Luigi,Luigi
Alessio,alessio,IT,Italy,Europe,y,m,n,26,2576,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Alessio,Alessio,Alessio
Gabriele,gabriele,IT,Italy,Europe,y,m,n,27,2572,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Gabriele,Gabriele,Gabriele
Gianluca,gianluca,IT,Italy,Europe,y,m,n,28,2571,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Gianluca,Gianluca,Gianluca
Salvatore,salvatore,IT,Italy,Europe,y,m,n,29,2504,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Salvatore,Salvatore,Salvatore
Mario,mario,IT,Italy,Europe,y,m,n,30,2443,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,panregional,Mario,Mario,Mario
Claudio,claudio,IT,Italy,Europe,y,m,n,31,2407,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,panregional,Claudio,Claudio,Claudio
Enrico,enrico,IT,Italy,Europe,y,m,n,32,2261,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Enrico,Enrico,Enrico
Mattia,mattia,IT,Italy,Europe,y,m,n,33,2204,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Mattia,Mattia,Mattia
Filippo,filippo,IT,Italy,Europe,y,m,n,34,2155,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Filippo,Filippo,Filippo
Carlo,carlo,IT,Italy,Europe,y,m,n,35,2124,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Carlo,Carlo,Carlo
Maurizio,maurizio,IT,Italy,Europe,y,m,n,36,2102,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Maurizio,Maurizio,Maurizio
Fabrizio,fabrizio,IT,Italy,Europe,y,m,n,37,2085,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Fabrizio,Fabrizio,Fabrizio
Angelo,angelo,IT,Italy,Europe,y,m,n,38,2006,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Angelo,Angelo,Angelo
Emanuele,emanuele,IT,Italy,Europe,y,m,n,39,1972,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Emanuele,Emanuele,Emanuele
Giacomo,giacomo,IT,Italy,Europe,y,m,n,40,1901,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Giacomo,Giacomo,Giacomo
Giorgio,giorgio,IT,Italy,Europe,y,m,n,41,1859,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Giorgio,Giorgio,Giorgio
Domenico,domenico,IT,Italy,Europe,y,m,n,42,1831,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Domenico,Domenico,Domenico
Pietro,pietro,IT,Italy,Europe,y,m,n,43,1792,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Pietro,Pietro,Pietro
Mauro,mauro,IT,Italy,Europe,y,m,n,44,1791,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Mauro,Mauro,Mauro
Leonardo,leonardo,IT,Italy,Europe,y,m,n,45,1580,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Leonardo,Leonardo,Leonardo
Dario,dario,IT,Italy,Europe,y,m,n,46,1390,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Dario,Dario,Dario
Tommaso,tommaso,IT,Italy,Europe,y,m,n,47,1370,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Tommaso,Tommaso,Tommaso
Raffaele,raffaele,IT,Italy,Europe,y,m,n,48,1370,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Raffaele,Raffaele,Raffaele
Sergio,sergio,IT,Italy,Europe,y,m,n,49,1275,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,iberian_romance,FALSE,medium,international_core,foreign_anchor:iberian_romance;close_neighbor_embedded,Sergio,Sergio,Sergio
Diego,diego,IT,Italy,Europe,y,m,n,50,1256,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Diego,Diego,Diego
Alex,alex,IT,Italy,Europe,y,m,n,51,1221,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,panregional,Alex,Alex,Alex
Massimiliano,massimiliano,IT,Italy,Europe,y,m,n,52,1134,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Massimiliano,Massimiliano,Massimiliano
Pasquale,pasquale,IT,Italy,Europe,y,m,n,53,1124,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Pasquale,Pasquale,Pasquale
Christian,christian,IT,Italy,Europe,y,m,n,54,1123,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,panregional,Christian,Christian,Christian
Edoardo,edoardo,IT,Italy,Europe,y,m,n,55,1118,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Edoardo,Edoardo,Edoardo
Gianni,gianni,IT,Italy,Europe,y,m,n,56,1107,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Gianni,Gianni,Gianni
Franco,franco,IT,Italy,Europe,y,m,n,57,1069,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Franco,Franco,Franco
Manuel,manuel,IT,Italy,Europe,y,m,n,58,1012,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,panregional,Manuel,Manuel,Manuel
Mirko,mirko,IT,Italy,Europe,y,m,n,59,1011,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Mirko,Mirko,Mirko
Valerio,valerio,IT,Italy,Europe,y,m,n,60,976,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Valerio,Valerio,Valerio
Giulio,giulio,IT,Italy,Europe,y,m,n,61,963,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Giulio,Giulio,Giulio
Ivan,ivan,IT,Italy,Europe,y,m,n,62,954,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,panregional,Ivan,Ivan,Ivan
Cristian,cristian,IT,Italy,Europe,y,m,n,63,944,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,panregional,Cristian,Cristian,Cristian
Nicolò,nicolo,IT,Italy,Europe,n,m,n,64,910,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Nicolò,Nicolò,Nicolò
Jacopo,jacopo,IT,Italy,Europe,y,m,n,65,898,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Jacopo,Jacopo,Jacopo
Marcello,marcello,IT,Italy,Europe,y,m,n,66,878,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Marcello,Marcello,Marcello
Danilo,danilo,IT,Italy,Europe,y,m,n,67,816,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Danilo,Danilo,Danilo
Gaetano,gaetano,IT,Italy,Europe,y,m,n,68,803,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Gaetano,Gaetano,Gaetano
David,david,IT,Italy,Europe,y,m,n,69,760,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,panregional,David,David,David
Luciano,luciano,IT,Italy,Europe,y,m,n,70,755,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Luciano,Luciano,Luciano
Vittorio,vittorio,IT,Italy,Europe,y,m,n,71,750,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Vittorio,Vittorio,Vittorio
Bruno,bruno,IT,Italy,Europe,y,m,n,72,750,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,panregional,Bruno,Bruno,Bruno
Enzo,enzo,IT,Italy,Europe,y,m,n,73,734,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Enzo,Enzo,Enzo
Guido,guido,IT,Italy,Europe,y,m,n,74,672,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Guido,Guido,Guido
Daniel,daniel,IT,Italy,Europe,y,m,n,75,671,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,panregional,Daniel,Daniel,Daniel
Max,max,IT,Italy,Europe,y,m,n,76,662,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,panregional,Max,Max,Max
Samuele,samuele,IT,Italy,Europe,y,m,n,77,655,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Samuele,Samuele,Samuele
Piero,piero,IT,Italy,Europe,y,m,n,78,655,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Piero,Piero,Piero
Giancarlo,giancarlo,IT,Italy,Europe,y,m,n,79,644,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Giancarlo,Giancarlo,Giancarlo
Umberto,umberto,IT,Italy,Europe,y,m,n,80,636,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Umberto,Umberto,Umberto
Michael,michael,IT,Italy,Europe,y,m,n,81,634,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,panregional,Michael,Michael,Michael
Vito,vito,IT,Italy,Europe,y,m,n,82,621,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Vito,Vito,Vito
Carmine,carmine,IT,Italy,Europe,y,m,n,83,618,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Carmine,Carmine,Carmine
Cristiano,cristiano,IT,Italy,Europe,y,m,n,84,595,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Cristiano,Cristiano,Cristiano
Ciro,ciro,IT,Italy,Europe,y,m,n,85,551,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Ciro,Ciro,Ciro
Gianfranco,gianfranco,IT,Italy,Europe,y,m,n,86,543,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Gianfranco,Gianfranco,Gianfranco
Sandro,sandro,IT,Italy,Europe,y,m,n,87,538,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Sandro,Sandro,Sandro
Thomas,thomas,IT,Italy,Europe,y,m,n,88,537,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,panregional,Thomas,Thomas,Thomas
Gennaro,gennaro,IT,Italy,Europe,y,m,n,89,534,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Gennaro,Gennaro,Gennaro
