Region	Country	VisualBucket	percent	naming pool	Persona	naming split
CAF	Benin	AfricaWest	89	Benin 0.78, Ghana 0.12, NigeriaYoruba 0.1	FULL_HERITAGE	HERITAGE_HERITAGE 0.95, NATION_HERITAGE 0.03, NATION_NATION 0.02, HERITAGE_NATION 0.00
CAF	Benin	AfricaSahelia	7	NigeriaHausa 0.2, NigeriaFulani 0.15, Burkina Faso 0.35, Mali 0.30	HERITAGE_BALANCED	HERITAGE_HERITAGE 0.53, NATION_HERITAGE 0.42, NATION_NATION 0.04, HERITAGE_NATION 0.01
CAF	Benin	AfricaCentral	4	Cameroon 0.45, DR Congo 0.35, Congo 0.20	HERITAGE_BALANCED	HERITAGE_HERITAGE 0.53, NATION_HERITAGE 0.42, NATION_NATION 0.04, HERITAGE_NATION 0.01
CAF	Congo	AfricaCentral	90	Congo 0.82, DR Congo 0.14, Cameroon 0.04	FULL_HERITAGE	HERITAGE_HERITAGE 0.95, NATION_HERITAGE 0.03, NATION_NATION 0.02, HERITAGE_NATION 0.00
CAF	Congo	AfricaWest	4	Cameroon 0.40, NigeriaYoruba 0.1, NigeriaIgbo 0.1, NigeriaDelta 0.05, Ghana 0.20, Ivory Coast 0.15	HERITAGE_BALANCED	HERITAGE_HERITAGE 0.53, NATION_HERITAGE 0.42, NATION_NATION 0.04, HERITAGE_NATION 0.01
CAF	Congo	AfricaEast	4	Uganda 0.35, Rwanda 0.25, Kenya 0.20, Tanzania 0.20	HERITAGE_BALANCED	HERITAGE_HERITAGE 0.53, NATION_HERITAGE 0.42, NATION_NATION 0.04, HERITAGE_NATION 0.01
CAF	Congo	AfricaSouth	2	Zambia 0.40, Zimbabwe 0.30, Mozambique 0.30	HERITAGE_BALANCED	HERITAGE_HERITAGE 0.53, NATION_HERITAGE 0.42, NATION_NATION 0.04, HERITAGE_NATION 0.01
CAF	Central African Republic	AfricaCentral	70	Cameroon 0.30, DR Congo 0.25, Congo 0.20, Sudan 0.15, Uganda 0.10	FULL_HERITAGE	HERITAGE_HERITAGE 0.95, NATION_HERITAGE 0.03, NATION_NATION 0.02, HERITAGE_NATION 0.00
CAF	Central African Republic	AfricaSahelia	12	Sudan 0.5, Cameroon 0.25, Mali 0.25	HERITAGE_BALANCED	HERITAGE_HERITAGE 0.53, NATION_HERITAGE 0.42, NATION_NATION 0.04, HERITAGE_NATION 0.01
CAF	Central African Republic	AfricaEast	8	Uganda 0.45, Kenya 0.30, Tanzania 0.25	HERITAGE_BALANCED	HERITAGE_HERITAGE 0.53, NATION_HERITAGE 0.42, NATION_NATION 0.04, HERITAGE_NATION 0.01
CAF	Central African Republic	AfricaWest	6	Cameroon 0.35, NigeriaYoruba 0.1, NigeriaIgbo 0.05, NigeriaDelta 0.10, Ghana 0.20, Ivory Coast 0.20	HERITAGE_BALANCED	HERITAGE_HERITAGE 0.53, NATION_HERITAGE 0.42, NATION_NATION 0.04, HERITAGE_NATION 0.01
CAF	Central African Republic	AfricaSouth	4	DR Congo 0.40, Zambia 0.30, Zimbabwe 0.30	HERITAGE_BALANCED	HERITAGE_HERITAGE 0.53, NATION_HERITAGE 0.42, NATION_NATION 0.04, HERITAGE_NATION 0.01
CAF	Gabon	AfricaCentral	90	Congo 0.4, Cameroon 0.35, DR Congo 0.25	FULL_HERITAGE	HERITAGE_HERITAGE 0.95, NATION_HERITAGE 0.03, NATION_NATION 0.02, HERITAGE_NATION 0.00
CAF	Gabon	AfricaWest	4	Cameroon 0.40, NigeriaYoruba 0.05, NigeriaIgbo 0.1, NigeriaDelta 0.10, Ghana 0.20, Ivory Coast 0.15	HERITAGE_BALANCED	HERITAGE_HERITAGE 0.53, NATION_HERITAGE 0.42, NATION_NATION 0.04, HERITAGE_NATION 0.01
CAF	Gabon	AfricaEast	4	Uganda 0.35, Rwanda 0.25, Kenya 0.20, Tanzania 0.20	HERITAGE_BALANCED	HERITAGE_HERITAGE 0.53, NATION_HERITAGE 0.42, NATION_NATION 0.04, HERITAGE_NATION 0.01
CAF	Gabon	AfricaSouth	2	Zambia 0.40, Zimbabwe 0.30, Mozambique 0.30	HERITAGE_BALANCED	HERITAGE_HERITAGE 0.53, NATION_HERITAGE 0.42, NATION_NATION 0.04, HERITAGE_NATION 0.01
CAF	Equatorial Guinea	AfricaCentral	66	Cameroon 0.5, Congo 0.30, Spain 0.20	FULL_HERITAGE	HERITAGE_HERITAGE 0.95, NATION_HERITAGE 0.03, NATION_NATION 0.02, HERITAGE_NATION 0.00
CAF	Equatorial Guinea	AfricaWest	18	Cameroon 0.30, NigeriaYoruba 0.1, NigeriaIgbo 0.1, NigeriaDelta 0.05, Ghana 0.20, Ivory Coast 0.15, Spain 0.10	HERITAGE_BALANCED	HERITAGE_HERITAGE 0.53, NATION_HERITAGE 0.42, NATION_NATION 0.04, HERITAGE_NATION 0.01
CAF	Equatorial Guinea	EuroIberian	8	Spain 0.70, Cameroon 0.30	LOCAL_HEAVY	NATION_HERITAGE 0.50, HERITAGE_HERITAGE 0.45, NATION_NATION 0.04, HERITAGE_NATION 0.01
CAF	Equatorial Guinea	AfricaSouth	4	Zambia 0.40, Zimbabwe 0.30, Mozambique 0.30	HERITAGE_BALANCED	HERITAGE_HERITAGE 0.53, NATION_HERITAGE 0.42, NATION_NATION 0.04, HERITAGE_NATION 0.01
CAF	Equatorial Guinea	AfricaEast	4	Uganda 0.35, Rwanda 0.25, Kenya 0.20, Tanzania 0.20	HERITAGE_BALANCED	HERITAGE_HERITAGE 0.53, NATION_HERITAGE 0.42, NATION_NATION 0.04, HERITAGE_NATION 0.01
CAF	Mozambique	AfricaSouth	71	Mozambique 0.78, Zambia 0.08, Zimbabwe 0.08, Tanzania 0.06	FULL_HERITAGE	HERITAGE_HERITAGE 0.95, NATION_HERITAGE 0.03, NATION_NATION 0.02, HERITAGE_NATION 0.00
CAF	Mozambique	AfricaEast	14	Tanzania 0.45, Kenya 0.35, Uganda 0.20	HERITAGE_BALANCED	HERITAGE_HERITAGE 0.53, NATION_HERITAGE 0.42, NATION_NATION 0.04, HERITAGE_NATION 0.01
CAF	Mozambique	AfricaCentral	7	Angola 0.35, DR Congo 0.35, Zambia 0.30	HERITAGE_BALANCED	HERITAGE_HERITAGE 0.53, NATION_HERITAGE 0.42, NATION_NATION 0.04, HERITAGE_NATION 0.01
CAF	Mozambique	AfricaHorn	5	Ethiopia 0.40, Somalia 0.30, Sudan 0.30	HERITAGE_BALANCED	HERITAGE_HERITAGE 0.53, NATION_HERITAGE 0.42, NATION_NATION 0.04, HERITAGE_NATION 0.01
CAF	Mozambique	IndiaSouth	3	Tamil 0.3, Telugu 0.3, Kannada 0.22, Malaylam 0.18 	HERITAGE_BALANCED	HERITAGE_HERITAGE 0.53, NATION_HERITAGE 0.42, NATION_NATION 0.04, HERITAGE_NATION 0.01
CAF	Cape Verde	AfroCaribbean	45	Cape Verde 0.72, Brazil 0.18, Portugal 0.10	FULL_HERITAGE	HERITAGE_HERITAGE 0.95, NATION_HERITAGE 0.03, NATION_NATION 0.02, HERITAGE_NATION 0.00
CAF	Cape Verde	AfricaWest	48	Cape Verde 0.38, Senegal 0.22, Guinea 0.20, Mali 0.10, Portugal 0.10	FULL_HERITAGE	HERITAGE_HERITAGE 0.95, NATION_HERITAGE 0.03, NATION_NATION 0.02, HERITAGE_NATION 0.00
CAF	Cape Verde	AfricaNorth	4	Morocco 0.40, Algeria 0.30, Tunisia 0.30	HERITAGE_BALANCED	HERITAGE_HERITAGE 0.53, NATION_HERITAGE 0.42, NATION_NATION 0.04, HERITAGE_NATION 0.01
CAF	Cape Verde	AfricaCentral	3	Cameroon 0.45, DR Congo 0.35, Congo 0.20	HERITAGE_BALANCED	HERITAGE_HERITAGE 0.53, NATION_HERITAGE 0.42, NATION_NATION 0.04, HERITAGE_NATION 0.01
CAF	São Tomé and Príncipe	AfroCaribbean	46	Cape Verde 0.35, Brazil 0.35, Portugal 0.15, Angola 0.15	FULL_HERITAGE	HERITAGE_HERITAGE 0.95, NATION_HERITAGE 0.03, NATION_NATION 0.02, HERITAGE_NATION 0.00
CAF	São Tomé and Príncipe	AfricaCentral	42	Angola 0.30, Congo 0.25, Cameroon 0.25, DR Congo 0.20	FULL_HERITAGE	HERITAGE_HERITAGE 0.95, NATION_HERITAGE 0.03, NATION_NATION 0.02, HERITAGE_NATION 0.00
CAF	São Tomé and Príncipe	AfricaWest	10	Cape Verde 0.30, Senegal 0.25, Guinea 0.25, Portugal 0.20	HERITAGE_BALANCED	HERITAGE_HERITAGE 0.53, NATION_HERITAGE 0.42, NATION_NATION 0.04, HERITAGE_NATION 0.01
CAF	São Tomé and Príncipe	AfricaSouth	2	Angola 0.60, Mozambique 0.40	HERITAGE_BALANCED	HERITAGE_HERITAGE 0.53, NATION_HERITAGE 0.42, NATION_NATION 0.04, HERITAGE_NATION 0.01
CAF	Namibia	AfricaSouth	78	South Africa 0.45, Angola 0.25, Zimbabwe 0.15, Zambia 0.15	FULL_HERITAGE	HERITAGE_HERITAGE 0.95, NATION_HERITAGE 0.03, NATION_NATION 0.02, HERITAGE_NATION 0.00
CAF	Namibia	AfricaCentral	12	Angola 0.40, Congo 0.30, DR Congo 0.30	HERITAGE_BALANCED	HERITAGE_HERITAGE 0.53, NATION_HERITAGE 0.42, NATION_NATION 0.04, HERITAGE_NATION 0.01
CAF	Namibia	AfricaEast	6	Zambia 0.35, Zimbabwe 0.35, Tanzania 0.30	HERITAGE_BALANCED	HERITAGE_HERITAGE 0.53, NATION_HERITAGE 0.42, NATION_NATION 0.04, HERITAGE_NATION 0.01
CAF	Namibia	EuroCentral	2	Germany 0.45, Netherlands 0.25, Belgium Dutch 0.15, Austria 0.15	LOCAL_HEAVY	NATION_HERITAGE 0.50, HERITAGE_HERITAGE 0.45, NATION_NATION 0.04, HERITAGE_NATION 0.01
CAF	Namibia	AfricaWest	2	NigeriaYoruba 0.1, NigeriaIgbo 0.1, NigeriaDelta 0.10, Ghana 0.25, Cameroon 0.25, Ivory Coast 0.20	HERITAGE_BALANCED	HERITAGE_HERITAGE 0.53, NATION_HERITAGE 0.42, NATION_NATION 0.04, HERITAGE_NATION 0.01
CAF	Botswana	AfricaSouth	90	South Africa 0.50, Zimbabwe 0.35, Zambia 0.15	FULL_HERITAGE	HERITAGE_HERITAGE 0.95, NATION_HERITAGE 0.03, NATION_NATION 0.02, HERITAGE_NATION 0.00
CAF	Botswana	AfricaEast	6	Zambia 0.35, Zimbabwe 0.35, Tanzania 0.30	HERITAGE_BALANCED	HERITAGE_HERITAGE 0.53, NATION_HERITAGE 0.42, NATION_NATION 0.04, HERITAGE_NATION 0.01
CAF	Botswana	AfricaCentral	4	Angola 0.40, DR Congo 0.30, Congo 0.30	HERITAGE_BALANCED	HERITAGE_HERITAGE 0.53, NATION_HERITAGE 0.42, NATION_NATION 0.04, HERITAGE_NATION 0.01
CAF	Zimbabwe	AfricaSouth	73	Zimbabwe 0.72, Zambia 0.12, South Africa 0.08, Mozambique 0.08	FULL_HERITAGE	HERITAGE_HERITAGE 0.95, NATION_HERITAGE 0.03, NATION_NATION 0.02, HERITAGE_NATION 0.00
CAF	Zimbabwe	AfricaEast	17	Zambia 0.30, Tanzania 0.30, Kenya 0.20, Uganda 0.20	HERITAGE_BALANCED	HERITAGE_HERITAGE 0.53, NATION_HERITAGE 0.42, NATION_NATION 0.04, HERITAGE_NATION 0.01
CAF	Zimbabwe	AfricaCentral	8	Angola 0.40, DR Congo 0.30, Congo 0.30	HERITAGE_BALANCED	HERITAGE_HERITAGE 0.53, NATION_HERITAGE 0.42, NATION_NATION 0.04, HERITAGE_NATION 0.01
CAF	Zimbabwe	AfricaWest	2	NigeriaYoruba 0.1, NigeriaIgbo 0.1, NigeriaDelta 0.10, Ghana 0.25, Cameroon 0.25, Ivory Coast 0.20	HERITAGE_BALANCED	HERITAGE_HERITAGE 0.53, NATION_HERITAGE 0.42, NATION_NATION 0.04, HERITAGE_NATION 0.01
CAF	Zambia	AfricaSouth	78	Zambia 0.62, Zimbabwe 0.16, Tanzania 0.12, South Africa 0.10	FULL_HERITAGE	HERITAGE_HERITAGE 0.95, NATION_HERITAGE 0.03, NATION_NATION 0.02, HERITAGE_NATION 0.00
CAF	Zambia	AfricaEast	10	Tanzania 0.45, Kenya 0.35, Uganda 0.20	HERITAGE_BALANCED	HERITAGE_HERITAGE 0.53, NATION_HERITAGE 0.42, NATION_NATION 0.04, HERITAGE_NATION 0.01
CAF	Zambia	AfricaCentral	10	DR Congo 0.40, Angola 0.30, Congo 0.30	HERITAGE_BALANCED	HERITAGE_HERITAGE 0.53, NATION_HERITAGE 0.42, NATION_NATION 0.04, HERITAGE_NATION 0.01
CAF	Zambia	AfricaWest	2	NigeriaYoruba 0.1, NigeriaIgbo 0.1, NigeriaDelta 0.10, Ghana 0.25, Cameroon 0.25, Ivory Coast 0.20	HERITAGE_BALANCED	HERITAGE_HERITAGE 0.53, NATION_HERITAGE 0.42, NATION_NATION 0.04, HERITAGE_NATION 0.01
CAF	Malawi	AfricaEast	54	Tanzania 0.35, Zambia 0.30, Kenya 0.20, Uganda 0.15	FULL_HERITAGE	HERITAGE_HERITAGE 0.95, NATION_HERITAGE 0.03, NATION_NATION 0.02, HERITAGE_NATION 0.00
CAF	Malawi	AfricaSouth	36	Zambia 0.30, Zimbabwe 0.25, South Africa 0.25, Tanzania 0.20	FULL_HERITAGE	HERITAGE_HERITAGE 0.95, NATION_HERITAGE 0.03, NATION_NATION 0.02, HERITAGE_NATION 0.00
CAF	Malawi	AfricaCentral	10	Zambia 0.35, DR Congo 0.35, Angola 0.30	HERITAGE_BALANCED	HERITAGE_HERITAGE 0.53, NATION_HERITAGE 0.42, NATION_NATION 0.04, HERITAGE_NATION 0.01
CAF	Rwanda	AfricaCentral	50	Rwanda 0.52, Uganda 0.20, DR Congo 0.14, Tanzania 0.14	FULL_HERITAGE	HERITAGE_HERITAGE 0.95, NATION_HERITAGE 0.03, NATION_NATION 0.02, HERITAGE_NATION 0.00
CAF	Rwanda	AfricaEast	40	Uganda 0.40, Kenya 0.35, Tanzania 0.25	FULL_HERITAGE	HERITAGE_HERITAGE 0.95, NATION_HERITAGE 0.03, NATION_NATION 0.02, HERITAGE_NATION 0.00
CAF	Rwanda	AfricaHorn	4	Ethiopia 0.40, Somalia 0.35, Sudan 0.25	HERITAGE_BALANCED	HERITAGE_HERITAGE 0.53, NATION_HERITAGE 0.42, NATION_NATION 0.04, HERITAGE_NATION 0.01
CAF	Rwanda	AfricaSouth	4	Tanzania 0.30, Zambia 0.25, Zimbabwe 0.25, South Africa 0.20	HERITAGE_BALANCED	HERITAGE_HERITAGE 0.53, NATION_HERITAGE 0.42, NATION_NATION 0.04, HERITAGE_NATION 0.01
CAF	Rwanda	AfricaWest	2	Cameroon 0.35, NigeriaMiddleBelt 0.15, NigeriaDelta 0.1, Ghana 0.20, Ivory Coast 0.20	HERITAGE_BALANCED	HERITAGE_HERITAGE 0.53, NATION_HERITAGE 0.42, NATION_NATION 0.04, HERITAGE_NATION 0.01
CAF	Burundi	AfricaCentral	50	Rwanda 0.35, Tanzania 0.25, Uganda 0.20, DR Congo 0.20	FULL_HERITAGE	HERITAGE_HERITAGE 0.95, NATION_HERITAGE 0.03, NATION_NATION 0.02, HERITAGE_NATION 0.00
CAF	Burundi	AfricaEast	40	Tanzania 0.30, Uganda 0.25, Kenya 0.25, Rwanda 0.20	FULL_HERITAGE	HERITAGE_HERITAGE 0.95, NATION_HERITAGE 0.03, NATION_NATION 0.02, HERITAGE_NATION 0.00
CAF	Burundi	AfricaHorn	4	Ethiopia 0.40, Somalia 0.35, Sudan 0.25	HERITAGE_BALANCED	HERITAGE_HERITAGE 0.53, NATION_HERITAGE 0.42, NATION_NATION 0.04, HERITAGE_NATION 0.01
CAF	Burundi	AfricaSouth	4	Tanzania 0.30, Zambia 0.25, Zimbabwe 0.25, South Africa 0.20	HERITAGE_BALANCED	HERITAGE_HERITAGE 0.53, NATION_HERITAGE 0.42, NATION_NATION 0.04, HERITAGE_NATION 0.01
CAF	Burundi	AfricaWest	2	Cameroon 0.35,NigeriaYoruba 0.1, NigeriaIgbo 0.1, NigeriaDelta 0.05, Ghana 0.20, Ivory Coast 0.20	HERITAGE_BALANCED	HERITAGE_HERITAGE 0.53, NATION_HERITAGE 0.42, NATION_NATION 0.04, HERITAGE_NATION 0.01
CAF	Ethiopia	AfricaHorn	74	Ethiopia 0.82, Somalia 0.18	FULL_HERITAGE	HERITAGE_HERITAGE 0.95, NATION_HERITAGE 0.03, NATION_NATION 0.02, HERITAGE_NATION 0.00
CAF	Ethiopia	AfricaEast	12	Kenya 0.35, Uganda 0.30, Tanzania 0.35	HERITAGE_BALANCED	HERITAGE_HERITAGE 0.53, NATION_HERITAGE 0.42, NATION_NATION 0.04, HERITAGE_NATION 0.01
CAF	Ethiopia	ArabPeninsula	6	Saudi Arabia 0.45, Oman 0.35, UAE 0.20	HERITAGE_BALANCED	HERITAGE_HERITAGE 0.53, NATION_HERITAGE 0.42, NATION_NATION 0.04, HERITAGE_NATION 0.01
CAF	Ethiopia	AfricaSahelia	4	Sudan 0.40, Mali 0.30, Senegal 0.30	HERITAGE_BALANCED	HERITAGE_HERITAGE 0.53, NATION_HERITAGE 0.42, NATION_NATION 0.04, HERITAGE_NATION 0.01
CAF	Ethiopia	AfricaCentral	4	Uganda 0.55,  DR Congo 0.45	HERITAGE_BALANCED	HERITAGE_HERITAGE 0.53, NATION_HERITAGE 0.42, NATION_NATION 0.04, HERITAGE_NATION 0.01
CAF	Eritrea	AfricaHorn	88	Ethiopia 0.55, Sudan 0.25, Somalia 0.20	FULL_HERITAGE	HERITAGE_HERITAGE 0.95, NATION_HERITAGE 0.03, NATION_NATION 0.02, HERITAGE_NATION 0.00
CAF	Eritrea	AfricaEast	4	Ethiopia 0.35, Kenya 0.35, Tanzania 0.30	HERITAGE_BALANCED	HERITAGE_HERITAGE 0.53, NATION_HERITAGE 0.42, NATION_NATION 0.04, HERITAGE_NATION 0.01
CAF	Eritrea	ArabPeninsula	4	Saudi Arabia 0.45, Oman 0.35, UAE 0.20	HERITAGE_BALANCED	HERITAGE_HERITAGE 0.53, NATION_HERITAGE 0.42, NATION_NATION 0.04, HERITAGE_NATION 0.01
CAF	Eritrea	AfricaSahelia	4	Sudan 0.40, Mali 0.30, Senegal 0.30	HERITAGE_BALANCED	HERITAGE_HERITAGE 0.53, NATION_HERITAGE 0.42, NATION_NATION 0.04, HERITAGE_NATION 0.01
CAF	Somalia	AfricaHorn	88	Somalia 0.88, Ethiopia 0.08, Sudan 0.04	FULL_HERITAGE	HERITAGE_HERITAGE 0.95, NATION_HERITAGE 0.03, NATION_NATION 0.02, HERITAGE_NATION 0.00
CAF	Somalia	AfricaEast	4	Kenya 0.40, Ethiopia 0.35, Tanzania 0.25	HERITAGE_BALANCED	HERITAGE_HERITAGE 0.53, NATION_HERITAGE 0.42, NATION_NATION 0.04, HERITAGE_NATION 0.01
CAF	Somalia	ArabPeninsula	4	Saudi Arabia 0.45, Oman 0.35, UAE 0.20	HERITAGE_BALANCED	HERITAGE_HERITAGE 0.53, NATION_HERITAGE 0.42, NATION_NATION 0.04, HERITAGE_NATION 0.01
CAF	Somalia	AfricaSahelia	2	Sudan 0.45, Mali 0.30, Senegal 0.25	HERITAGE_BALANCED	HERITAGE_HERITAGE 0.53, NATION_HERITAGE 0.42, NATION_NATION 0.04, HERITAGE_NATION 0.01
CAF	Djibouti	AfricaHorn	74	Somalia 0.45, Ethiopia 0.35, Sudan 0.2	FULL_HERITAGE	HERITAGE_HERITAGE 0.95, NATION_HERITAGE 0.03, NATION_NATION 0.02, HERITAGE_NATION 0.00
CAF	Djibouti	ArabPeninsula	10	Saudi Arabia 0.45, Oman 0.35, UAE 0.20	HERITAGE_BALANCED	HERITAGE_HERITAGE 0.53, NATION_HERITAGE 0.42, NATION_NATION 0.04, HERITAGE_NATION 0.01
CAF	Djibouti	AfricaEast	8	Kenya 0.40, Ethiopia 0.35, Tanzania 0.25	HERITAGE_BALANCED	HERITAGE_HERITAGE 0.53, NATION_HERITAGE 0.42, NATION_NATION 0.04, HERITAGE_NATION 0.01
CAF	Djibouti	Egypt	4	Egypt 1.00	HERITAGE_BALANCED	HERITAGE_HERITAGE 0.53, NATION_HERITAGE 0.42, NATION_NATION 0.04, HERITAGE_NATION 0.01
CAF	Djibouti	IndiaSouth	2	Tamil 0.3, Telugu 0.3, Kannada 0.22, Malaylam 0.18 	HERITAGE_BALANCED	HERITAGE_HERITAGE 0.53, NATION_HERITAGE 0.42, NATION_NATION 0.04, HERITAGE_NATION 0.01
CAF	Djibouti	AfricaSahelia	2	Sudan 0.40, Mali 0.30, Senegal 0.30	HERITAGE_BALANCED	HERITAGE_HERITAGE 0.53, NATION_HERITAGE 0.42, NATION_NATION 0.04, HERITAGE_NATION 0.01
CAF	Sudan	AfricaSahelia	50	Sudan 0.72, Egypt 0.14, Ethiopia 0.08, Somalia 0.06	FULL_HERITAGE	HERITAGE_HERITAGE 0.95, NATION_HERITAGE 0.03, NATION_NATION 0.02, HERITAGE_NATION 0.00
CAF	Sudan	AfricaHorn	24	Ethiopia 0.40, Somalia 0.24, Kenya 0.20, Sudan 0.15	FULL_HERITAGE	HERITAGE_HERITAGE 0.95, NATION_HERITAGE 0.03, NATION_NATION 0.02, HERITAGE_NATION 0.00
CAF	Sudan	Egypt	10	Egypt 1.00	FULL_HERITAGE	HERITAGE_HERITAGE 0.95, NATION_HERITAGE 0.03, NATION_NATION 0.02, HERITAGE_NATION 0.00
CAF	Sudan	AfricaEast	8	Kenya 0.35, Uganda 0.30, Tanzania 0.35	HERITAGE_BALANCED	HERITAGE_HERITAGE 0.53, NATION_HERITAGE 0.42, NATION_NATION 0.04, HERITAGE_NATION 0.01
CAF	Sudan	ArabPeninsula	4	Saudi Arabia 0.45, Oman 0.35, UAE 0.20	HERITAGE_BALANCED	HERITAGE_HERITAGE 0.53, NATION_HERITAGE 0.42, NATION_NATION 0.04, HERITAGE_NATION 0.01
CAF	Sudan	AfricaCentral	4	 Uganda 0.5, DR Congo 0.5	HERITAGE_BALANCED	HERITAGE_HERITAGE 0.53, NATION_HERITAGE 0.42, NATION_NATION 0.04, HERITAGE_NATION 0.01
CAF	South Sudan	AfricaEast	46	Uganda 0.30, Kenya 0.25, Tanzania 0.20, Sudan 0.25	FULL_HERITAGE	HERITAGE_HERITAGE 0.95, NATION_HERITAGE 0.03, NATION_NATION 0.02, HERITAGE_NATION 0.00
CAF	South Sudan	AfricaSahelia	20	Sudan 0.65, Mali 0.35	FULL_HERITAGE	HERITAGE_HERITAGE 0.95, NATION_HERITAGE 0.03, NATION_NATION 0.02, HERITAGE_NATION 0.00
CAF	South Sudan	AfricaHorn	14	Ethiopia 0.30, Kenya 0.25, Somalia 0.20, Sudan 0.25	FULL_HERITAGE	HERITAGE_HERITAGE 0.95, NATION_HERITAGE 0.03, NATION_NATION 0.02, HERITAGE_NATION 0.00
CAF	South Sudan	AfricaCentral	10	Uganda 0.35, DR Congo 0.35, Congo 0.30	HERITAGE_BALANCED	HERITAGE_HERITAGE 0.53, NATION_HERITAGE 0.42, NATION_NATION 0.04, HERITAGE_NATION 0.01
CAF	South Sudan	AfricaSouth	6	Zambia 0.35, Zimbabwe 0.35, Tanzania 0.30	HERITAGE_BALANCED	HERITAGE_HERITAGE 0.53, NATION_HERITAGE 0.42, NATION_NATION 0.04, HERITAGE_NATION 0.01
CAF	South Sudan	ArabPeninsula	4	Saudi Arabia 0.45, Oman 0.35, UAE 0.20	HERITAGE_BALANCED	HERITAGE_HERITAGE 0.53, NATION_HERITAGE 0.42, NATION_NATION 0.04, HERITAGE_NATION 0.01
CAF	Niger	AfricaSahelia	68	NigeriaIgbo 0.1, NigeriaDelta 0.25, Mali 0.25, Sudan 0.20, Algeria 0.20	FULL_HERITAGE	HERITAGE_HERITAGE 0.95, NATION_HERITAGE 0.03, NATION_NATION 0.02, HERITAGE_NATION 0.00
CAF	Niger	AfricaWest	16	NigeriaYoruba 0.15, NigeriaIgbo 0.1, NigeriaDelta 0.10, Mali 0.25, Burkina Faso 0.20, Ghana 0.20	FULL_HERITAGE	HERITAGE_HERITAGE 0.95, NATION_HERITAGE 0.03, NATION_NATION 0.02, HERITAGE_NATION 0.00
CAF	Niger	AfricaNorth	8	Algeria 0.35, Libya 0.25, Morocco 0.20, Tunisia 0.20	HERITAGE_BALANCED	HERITAGE_HERITAGE 0.53, NATION_HERITAGE 0.42, NATION_NATION 0.04, HERITAGE_NATION 0.01
CAF	Niger	AfricaCentral	6	Sudan 0.5, Cameroon 0.5	HERITAGE_BALANCED	HERITAGE_HERITAGE 0.53, NATION_HERITAGE 0.42, NATION_NATION 0.04, HERITAGE_NATION 0.01
CAF	Niger	AfricaHorn	2	Sudan 0.45, Ethiopia 0.30, Somalia 0.25	HERITAGE_BALANCED	HERITAGE_HERITAGE 0.53, NATION_HERITAGE 0.42, NATION_NATION 0.04, HERITAGE_NATION 0.01
CAF	Chad	AfricaSahelia	50	Sudan 0.30, Cameroon 0.25,NigeriaDelta 0.20, Mali 0.15, Algeria 0.10	FULL_HERITAGE	HERITAGE_HERITAGE 0.95, NATION_HERITAGE 0.03, NATION_NATION 0.02, HERITAGE_NATION 0.00
CAF	Chad	AfricaCentral	26	Cameroon 0.40, Sudan 0.30, DR Congo 0.15, Congo 0.15	FULL_HERITAGE	HERITAGE_HERITAGE 0.95, NATION_HERITAGE 0.03, NATION_NATION 0.02, HERITAGE_NATION 0.00
CAF	Chad	AfricaNorth	8	Libya 0.35, Algeria 0.25, Morocco 0.20, Tunisia 0.20	HERITAGE_BALANCED	HERITAGE_HERITAGE 0.53, NATION_HERITAGE 0.42, NATION_NATION 0.04, HERITAGE_NATION 0.01
CAF	Chad	AfricaHorn	6	Sudan 0.45, Ethiopia 0.35, Somalia 0.20	HERITAGE_BALANCED	HERITAGE_HERITAGE 0.53, NATION_HERITAGE 0.42, NATION_NATION 0.04, HERITAGE_NATION 0.01
CAF	Chad	AfricaWest	6	NigeriaYoruba 0.1, NigeriaIgbo 0.15, NigeriaDelta 0.10, Mali 0.25, Burkina Faso 0.20, Ghana 0.20	HERITAGE_BALANCED	HERITAGE_HERITAGE 0.53, NATION_HERITAGE 0.42, NATION_NATION 0.04, HERITAGE_NATION 0.01
CAF	Chad	AfricaEast	4	Sudan 0.35, Uganda 0.25, Kenya 0.20, Tanzania 0.20	HERITAGE_BALANCED	HERITAGE_HERITAGE 0.53, NATION_HERITAGE 0.42, NATION_NATION 0.04, HERITAGE_NATION 0.01
CAF	Comoros	AfricaEast	60	Madagascar 0.40, Tanzania 0.25, Kenya 0.15 , Somalia 0.10, Ethiopia 0.10	LOCAL_HEAVY	NATION_HERITAGE 0.50, HERITAGE_HERITAGE 0.45, NATION_NATION 0.04, HERITAGE_NATION 0.01
CAF	Comoros	AfricaHorn	20	Madagascar 0.20, Tanzania 0.15, Kenya 0.15 , Somalia 0.25, Ethiopia 0.25	HERITAGE_BALANCED	HERITAGE_HERITAGE 0.53, NATION_HERITAGE 0.42, NATION_NATION 0.04, HERITAGE_NATION 0.01
CAF	Comoros	IndiaSouth	10	Madagascar 0.20, Tanzania 0.15, Kenya 0.10 , Somalia 0.05, Ethiopia 0.10, India South 0.40	HERITAGE_BALANCED	HERITAGE_HERITAGE 0.53, NATION_HERITAGE 0.42, NATION_NATION 0.04, HERITAGE_NATION 0.01
